state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,time
"{'right': False, 'center': False, 'left': False}",images/img1274.jpg,images/img1273.jpg,images/img1275.jpg,1,2018-04-12 11:18:23.543329
"{'right': False, 'center': False, 'left': False}",images/img1277.jpg,images/img1276.jpg,images/img1278.jpg,1,2018-04-12 11:18:23.754873
"{'right': False, 'center': False, 'left': False}",images/img1280.jpg,images/img1279.jpg,images/img1281.jpg,1,2018-04-12 11:18:23.985798
"{'right': False, 'center': False, 'left': False}",images/img1283.jpg,images/img1282.jpg,images/img1284.jpg,1,2018-04-12 11:18:24.297813
"{'right': False, 'center': False, 'left': False}",images/img1286.jpg,images/img1285.jpg,images/img1287.jpg,0,2018-04-12 11:18:24.812343
"{'right': False, 'center': False, 'left': False}",images/img1289.jpg,images/img1288.jpg,images/img1290.jpg,0,2018-04-12 11:18:25.022273
"{'right': False, 'center': False, 'left': False}",images/img1292.jpg,images/img1291.jpg,images/img1293.jpg,1,2018-04-12 11:18:25.229789
"{'right': False, 'center': False, 'left': False}",images/img1295.jpg,images/img1294.jpg,images/img1296.jpg,1,2018-04-12 11:18:25.640860
"{'right': False, 'center': False, 'left': False}",images/img1298.jpg,images/img1297.jpg,images/img1299.jpg,1,2018-04-12 11:18:25.951920
"{'right': False, 'center': False, 'left': False}",images/img1301.jpg,images/img1300.jpg,images/img1302.jpg,0,2018-04-12 11:18:26.382482
"{'right': False, 'center': False, 'left': False}",images/img1304.jpg,images/img1303.jpg,images/img1305.jpg,0,2018-04-12 11:18:26.593649
"{'right': False, 'center': False, 'left': False}",images/img1307.jpg,images/img1306.jpg,images/img1308.jpg,0,2018-04-12 11:18:26.904580
"{'right': False, 'center': False, 'left': False}",images/img1310.jpg,images/img1309.jpg,images/img1311.jpg,0,2018-04-12 11:18:27.117846
"{'right': False, 'center': False, 'left': False}",images/img1313.jpg,images/img1312.jpg,images/img1314.jpg,0,2018-04-12 11:18:27.429977
"{'right': False, 'center': False, 'left': False}",images/img1316.jpg,images/img1315.jpg,images/img1317.jpg,0,2018-04-12 11:18:27.740711
"{'right': False, 'center': False, 'left': False}",images/img1319.jpg,images/img1318.jpg,images/img1320.jpg,0,2018-04-12 11:18:27.951239
"{'right': False, 'center': False, 'left': False}",images/img1322.jpg,images/img1321.jpg,images/img1323.jpg,1,2018-04-12 11:18:28.287675
"{'right': False, 'center': False, 'left': False}",images/img1325.jpg,images/img1324.jpg,images/img1326.jpg,1,2018-04-12 11:18:28.596582
"{'right': False, 'center': False, 'left': False}",images/img1328.jpg,images/img1327.jpg,images/img1329.jpg,0,2018-04-12 11:18:28.902699
"{'right': False, 'center': False, 'left': False}",images/img1331.jpg,images/img1330.jpg,images/img1332.jpg,0,2018-04-12 11:18:29.113184
"{'right': False, 'center': False, 'left': False}",images/img1334.jpg,images/img1333.jpg,images/img1335.jpg,0,2018-04-12 11:18:29.324602
"{'right': False, 'center': False, 'left': False}",images/img1337.jpg,images/img1336.jpg,images/img1338.jpg,0,2018-04-12 11:18:29.636600
"{'right': False, 'center': False, 'left': False}",images/img1340.jpg,images/img1339.jpg,images/img1341.jpg,0,2018-04-12 11:18:29.845809
"{'right': False, 'center': False, 'left': False}",images/img1343.jpg,images/img1342.jpg,images/img1344.jpg,0,2018-04-12 11:18:30.055384
"{'right': False, 'center': False, 'left': False}",images/img1346.jpg,images/img1345.jpg,images/img1347.jpg,0,2018-04-12 11:18:30.264352
"{'right': False, 'center': False, 'left': False}",images/img1349.jpg,images/img1348.jpg,images/img1350.jpg,1,2018-04-12 11:18:30.581377
"{'right': False, 'center': False, 'left': False}",images/img1352.jpg,images/img1351.jpg,images/img1353.jpg,1,2018-04-12 11:18:31.091325
"{'right': False, 'center': False, 'left': False}",images/img1355.jpg,images/img1354.jpg,images/img1356.jpg,1,2018-04-12 11:18:31.501157
"{'right': False, 'center': False, 'left': False}",images/img1358.jpg,images/img1357.jpg,images/img1359.jpg,1,2018-04-12 11:18:31.813291
"{'right': False, 'center': False, 'left': False}",images/img1361.jpg,images/img1360.jpg,images/img1362.jpg,1,2018-04-12 11:18:32.029185
"{'right': False, 'center': False, 'left': False}",images/img1364.jpg,images/img1363.jpg,images/img1365.jpg,1,2018-04-12 11:18:32.339988
"{'right': False, 'center': False, 'left': False}",images/img1367.jpg,images/img1366.jpg,images/img1368.jpg,1,2018-04-12 11:18:32.920926
"{'right': False, 'center': False, 'left': False}",images/img1370.jpg,images/img1369.jpg,images/img1371.jpg,0,2018-04-12 11:18:33.229137
"{'right': False, 'center': False, 'left': False}",images/img1373.jpg,images/img1372.jpg,images/img1374.jpg,1,2018-04-12 11:18:33.535640
"{'right': False, 'center': False, 'left': False}",images/img1376.jpg,images/img1375.jpg,images/img1377.jpg,1,2018-04-12 11:18:33.841302
"{'right': False, 'center': False, 'left': False}",images/img1379.jpg,images/img1378.jpg,images/img1380.jpg,1,2018-04-12 11:18:34.052736
"{'right': False, 'center': False, 'left': False}",images/img1382.jpg,images/img1381.jpg,images/img1383.jpg,1,2018-04-12 11:18:34.274584
"{'right': False, 'center': False, 'left': False}",images/img1385.jpg,images/img1384.jpg,images/img1386.jpg,1,2018-04-12 11:18:34.485459
"{'right': False, 'center': False, 'left': False}",images/img1388.jpg,images/img1387.jpg,images/img1389.jpg,1,2018-04-12 11:18:34.696119
"{'right': False, 'center': False, 'left': False}",images/img1391.jpg,images/img1390.jpg,images/img1392.jpg,1,2018-04-12 11:18:35.007670
"{'right': False, 'center': False, 'left': False}",images/img1394.jpg,images/img1393.jpg,images/img1395.jpg,1,2018-04-12 11:18:35.217355
"{'right': False, 'center': False, 'left': False}",images/img1397.jpg,images/img1396.jpg,images/img1398.jpg,0,2018-04-12 11:18:35.527356
"{'right': False, 'center': False, 'left': False}",images/img1400.jpg,images/img1399.jpg,images/img1401.jpg,0,2018-04-12 11:18:35.938344
"{'right': False, 'center': False, 'left': False}",images/img1403.jpg,images/img1402.jpg,images/img1404.jpg,1,2018-04-12 11:18:36.349001
"{'right': False, 'center': False, 'left': False}",images/img1406.jpg,images/img1405.jpg,images/img1407.jpg,1,2018-04-12 11:18:36.659834
"{'right': False, 'center': False, 'left': False}",images/img1409.jpg,images/img1408.jpg,images/img1410.jpg,1,2018-04-12 11:18:36.872284
"{'right': False, 'center': False, 'left': False}",images/img1412.jpg,images/img1411.jpg,images/img1413.jpg,1,2018-04-12 11:18:37.180329
"{'right': False, 'center': False, 'left': False}",images/img1415.jpg,images/img1414.jpg,images/img1416.jpg,1,2018-04-12 11:18:37.385571
"{'right': False, 'center': False, 'left': False}",images/img1418.jpg,images/img1417.jpg,images/img1419.jpg,1,2018-04-12 11:18:37.695272
"{'right': False, 'center': False, 'left': False}",images/img1421.jpg,images/img1420.jpg,images/img1422.jpg,1,2018-04-12 11:18:37.905776
"{'right': False, 'center': False, 'left': False}",images/img1424.jpg,images/img1423.jpg,images/img1425.jpg,1,2018-04-12 11:18:38.218983
"{'right': False, 'center': False, 'left': False}",images/img1427.jpg,images/img1426.jpg,images/img1428.jpg,1,2018-04-12 11:18:38.443657
"{'right': False, 'center': False, 'left': False}",images/img1430.jpg,images/img1429.jpg,images/img1431.jpg,0,2018-04-12 11:18:47.888589
"{'right': False, 'center': False, 'left': False}",images/img1433.jpg,images/img1432.jpg,images/img1434.jpg,1,2018-04-12 11:18:48.501292
"{'right': False, 'center': False, 'left': False}",images/img1436.jpg,images/img1435.jpg,images/img1437.jpg,1,2018-04-12 11:18:48.813301
"{'right': False, 'center': False, 'left': False}",images/img1439.jpg,images/img1438.jpg,images/img1440.jpg,1,2018-04-12 11:18:49.025290
"{'right': False, 'center': False, 'left': False}",images/img1442.jpg,images/img1441.jpg,images/img1443.jpg,1,2018-04-12 11:18:49.402939
"{'right': False, 'center': False, 'left': False}",images/img1445.jpg,images/img1444.jpg,images/img1446.jpg,1,2018-04-12 11:18:49.714409
"{'right': False, 'center': False, 'left': False}",images/img1448.jpg,images/img1447.jpg,images/img1449.jpg,1,2018-04-12 11:18:49.923798
"{'right': False, 'center': False, 'left': False}",images/img1451.jpg,images/img1450.jpg,images/img1452.jpg,1,2018-04-12 11:18:50.236094
"{'right': False, 'center': False, 'left': False}",images/img1454.jpg,images/img1453.jpg,images/img1455.jpg,1,2018-04-12 11:18:50.446041
"{'right': False, 'center': False, 'left': False}",images/img1457.jpg,images/img1456.jpg,images/img1458.jpg,1,2018-04-12 11:18:50.656791
"{'right': False, 'center': False, 'left': False}",images/img1460.jpg,images/img1459.jpg,images/img1461.jpg,0,2018-04-12 11:18:50.983298
"{'right': False, 'center': False, 'left': False}",images/img1463.jpg,images/img1462.jpg,images/img1464.jpg,0,2018-04-12 11:18:51.176409
"{'right': False, 'center': False, 'left': False}",images/img1466.jpg,images/img1465.jpg,images/img1467.jpg,1,2018-04-12 11:18:51.487077
"{'right': False, 'center': False, 'left': False}",images/img1469.jpg,images/img1468.jpg,images/img1470.jpg,1,2018-04-12 11:18:51.797362
"{'right': False, 'center': False, 'left': False}",images/img1472.jpg,images/img1471.jpg,images/img1473.jpg,1,2018-04-12 11:18:52.010653
"{'right': False, 'center': False, 'left': False}",images/img1475.jpg,images/img1474.jpg,images/img1476.jpg,1,2018-04-12 11:18:52.313381
"{'right': False, 'center': False, 'left': False}",images/img1478.jpg,images/img1477.jpg,images/img1479.jpg,1,2018-04-12 11:18:52.519856
"{'right': False, 'center': False, 'left': False}",images/img1481.jpg,images/img1480.jpg,images/img1482.jpg,1,2018-04-12 11:18:53.533864
"{'right': False, 'center': False, 'left': False}",images/img1484.jpg,images/img1483.jpg,images/img1485.jpg,0,2018-04-12 11:18:53.946497
"{'right': False, 'center': False, 'left': False}",images/img1487.jpg,images/img1486.jpg,images/img1488.jpg,0,2018-04-12 11:18:54.164977
"{'right': False, 'center': False, 'left': False}",images/img1490.jpg,images/img1489.jpg,images/img1491.jpg,0,2018-04-12 11:18:54.371056
"{'right': False, 'center': False, 'left': False}",images/img1493.jpg,images/img1492.jpg,images/img1494.jpg,0,2018-04-12 11:18:56.110711
"{'right': False, 'center': True, 'left': False}",images/img1496.jpg,images/img1495.jpg,images/img1497.jpg,6,2018-04-12 11:19:28.946518
"{'right': False, 'center': True, 'left': False}",images/img1499.jpg,images/img1498.jpg,images/img1500.jpg,6,2018-04-12 11:19:31.164543
"{'right': False, 'center': True, 'left': False}",images/img1502.jpg,images/img1501.jpg,images/img1503.jpg,6,2018-04-12 11:19:32.895976
"{'right': False, 'center': True, 'left': False}",images/img1505.jpg,images/img1504.jpg,images/img1506.jpg,6,2018-04-12 11:19:34.012420
"{'right': False, 'center': True, 'left': False}",images/img1508.jpg,images/img1507.jpg,images/img1509.jpg,6,2018-04-12 11:19:35.242685
"{'right': False, 'center': False, 'left': False}",images/img1511.jpg,images/img1510.jpg,images/img1512.jpg,0,2018-04-12 11:19:50.195235
"{'right': False, 'center': False, 'left': False}",images/img1514.jpg,images/img1513.jpg,images/img1515.jpg,6,2018-04-12 11:19:52.020177
"{'right': False, 'center': False, 'left': False}",images/img1517.jpg,images/img1516.jpg,images/img1518.jpg,6,2018-04-12 11:19:52.833077
"{'right': False, 'center': False, 'left': False}",images/img1520.jpg,images/img1519.jpg,images/img1521.jpg,6,2018-04-12 11:19:53.144380
"{'right': False, 'center': False, 'left': False}",images/img1523.jpg,images/img1522.jpg,images/img1524.jpg,0,2018-04-12 11:19:53.455530
"{'right': False, 'center': False, 'left': False}",images/img1526.jpg,images/img1525.jpg,images/img1527.jpg,6,2018-04-12 11:19:54.049011
"{'right': False, 'center': False, 'left': False}",images/img1529.jpg,images/img1528.jpg,images/img1530.jpg,6,2018-04-12 11:19:54.374147
"{'right': False, 'center': False, 'left': False}",images/img1532.jpg,images/img1531.jpg,images/img1533.jpg,6,2018-04-12 11:19:54.691870
"{'right': False, 'center': False, 'left': False}",images/img1535.jpg,images/img1534.jpg,images/img1536.jpg,6,2018-04-12 11:19:55.003344
"{'right': False, 'center': False, 'left': False}",images/img1538.jpg,images/img1537.jpg,images/img1539.jpg,6,2018-04-12 11:19:55.313394
"{'right': False, 'center': False, 'left': False}",images/img1541.jpg,images/img1540.jpg,images/img1542.jpg,6,2018-04-12 11:19:55.523259
"{'right': False, 'center': False, 'left': False}",images/img1544.jpg,images/img1543.jpg,images/img1545.jpg,6,2018-04-12 11:19:56.336283
"{'right': False, 'center': False, 'left': False}",images/img1547.jpg,images/img1546.jpg,images/img1548.jpg,6,2018-04-12 11:19:56.545477
"{'right': False, 'center': False, 'left': False}",images/img1550.jpg,images/img1549.jpg,images/img1551.jpg,6,2018-04-12 11:19:56.764100
"{'right': False, 'center': False, 'left': False}",images/img1553.jpg,images/img1552.jpg,images/img1554.jpg,0,2018-04-12 11:20:07.595305
"{'right': False, 'center': False, 'left': False}",images/img1556.jpg,images/img1555.jpg,images/img1557.jpg,6,2018-04-12 11:20:08.641604
"{'right': False, 'center': False, 'left': False}",images/img1559.jpg,images/img1558.jpg,images/img1560.jpg,6,2018-04-12 11:20:08.852224
"{'right': False, 'center': False, 'left': False}",images/img1562.jpg,images/img1561.jpg,images/img1563.jpg,6,2018-04-12 11:20:09.060561
"{'right': False, 'center': False, 'left': False}",images/img1565.jpg,images/img1564.jpg,images/img1566.jpg,6,2018-04-12 11:20:09.266997
"{'right': False, 'center': False, 'left': False}",images/img1568.jpg,images/img1567.jpg,images/img1569.jpg,6,2018-04-12 11:20:09.578173
"{'right': False, 'center': False, 'left': False}",images/img1571.jpg,images/img1570.jpg,images/img1572.jpg,6,2018-04-12 11:20:09.788389
"{'right': False, 'center': False, 'left': False}",images/img1574.jpg,images/img1573.jpg,images/img1575.jpg,6,2018-04-12 11:20:09.998993
"{'right': False, 'center': False, 'left': False}",images/img1577.jpg,images/img1576.jpg,images/img1578.jpg,6,2018-04-12 11:20:10.217976
"{'right': False, 'center': False, 'left': False}",images/img1580.jpg,images/img1579.jpg,images/img1581.jpg,6,2018-04-12 11:20:13.414705
"{'right': False, 'center': False, 'left': False}",images/img1583.jpg,images/img1582.jpg,images/img1584.jpg,6,2018-04-12 11:20:13.624256
"{'right': False, 'center': False, 'left': False}",images/img1586.jpg,images/img1585.jpg,images/img1587.jpg,6,2018-04-12 11:20:13.838665
"{'right': False, 'center': False, 'left': False}",images/img1589.jpg,images/img1588.jpg,images/img1590.jpg,6,2018-04-12 11:20:14.056138
"{'right': False, 'center': False, 'left': False}",images/img1592.jpg,images/img1591.jpg,images/img1593.jpg,6,2018-04-12 11:20:23.111265
"{'right': False, 'center': False, 'left': False}",images/img1595.jpg,images/img1594.jpg,images/img1596.jpg,6,2018-04-12 11:20:24.033432
"{'right': False, 'center': False, 'left': False}",images/img1598.jpg,images/img1597.jpg,images/img1599.jpg,6,2018-04-12 11:20:24.248525
"{'right': False, 'center': False, 'left': False}",images/img1601.jpg,images/img1600.jpg,images/img1602.jpg,6,2018-04-12 11:20:24.464347
"{'right': False, 'center': False, 'left': False}",images/img1604.jpg,images/img1603.jpg,images/img1605.jpg,6,2018-04-12 11:20:24.678590
"{'right': False, 'center': False, 'left': False}",images/img1607.jpg,images/img1606.jpg,images/img1608.jpg,6,2018-04-12 11:20:24.892201
"{'right': False, 'center': False, 'left': False}",images/img1610.jpg,images/img1609.jpg,images/img1611.jpg,6,2018-04-12 11:20:25.106568
"{'right': False, 'center': False, 'left': False}",images/img1613.jpg,images/img1612.jpg,images/img1614.jpg,6,2018-04-12 11:20:25.317032
"{'right': False, 'center': False, 'left': False}",images/img1616.jpg,images/img1615.jpg,images/img1617.jpg,0,2018-04-12 11:20:56.220133
"{'right': False, 'center': False, 'left': False}",images/img1619.jpg,images/img1618.jpg,images/img1620.jpg,0,2018-04-12 11:20:58.133367
"{'right': False, 'center': False, 'left': False}",images/img1622.jpg,images/img1621.jpg,images/img1623.jpg,0,2018-04-12 11:20:58.648377
"{'right': False, 'center': False, 'left': False}",images/img1625.jpg,images/img1624.jpg,images/img1626.jpg,0,2018-04-12 11:20:59.156719
"{'right': False, 'center': False, 'left': False}",images/img1628.jpg,images/img1627.jpg,images/img1629.jpg,0,2018-04-12 11:20:59.571107
"{'right': False, 'center': False, 'left': False}",images/img1631.jpg,images/img1630.jpg,images/img1632.jpg,0,2018-04-12 11:20:59.981321
"{'right': False, 'center': False, 'left': False}",images/img1634.jpg,images/img1633.jpg,images/img1635.jpg,0,2018-04-12 11:21:00.291228
"{'right': False, 'center': False, 'left': False}",images/img1637.jpg,images/img1636.jpg,images/img1638.jpg,0,2018-04-12 11:21:00.702370
"{'right': False, 'center': False, 'left': False}",images/img1640.jpg,images/img1639.jpg,images/img1641.jpg,0,2018-04-12 11:21:01.121473
"{'right': False, 'center': False, 'left': False}",images/img1643.jpg,images/img1642.jpg,images/img1644.jpg,1,2018-04-12 11:21:01.738463
"{'right': False, 'center': False, 'left': False}",images/img1646.jpg,images/img1645.jpg,images/img1647.jpg,0,2018-04-12 11:21:02.248814
"{'right': False, 'center': False, 'left': False}",images/img1649.jpg,images/img1648.jpg,images/img1650.jpg,0,2018-04-12 11:21:02.457077
"{'right': False, 'center': False, 'left': False}",images/img1652.jpg,images/img1651.jpg,images/img1653.jpg,0,2018-04-12 11:21:02.669989
"{'right': False, 'center': False, 'left': False}",images/img1655.jpg,images/img1654.jpg,images/img1656.jpg,0,2018-04-12 11:21:04.086345
"{'right': False, 'center': False, 'left': False}",images/img1658.jpg,images/img1657.jpg,images/img1659.jpg,0,2018-04-12 11:21:05.376745
"{'right': False, 'center': False, 'left': False}",images/img1661.jpg,images/img1660.jpg,images/img1662.jpg,6,2018-04-12 11:21:11.102466
"{'right': False, 'center': False, 'left': False}",images/img1664.jpg,images/img1663.jpg,images/img1665.jpg,6,2018-04-12 11:21:11.319149
"{'right': False, 'center': False, 'left': False}",images/img1667.jpg,images/img1666.jpg,images/img1668.jpg,6,2018-04-12 11:21:11.775160
"{'right': False, 'center': False, 'left': False}",images/img1670.jpg,images/img1669.jpg,images/img1671.jpg,6,2018-04-12 11:21:11.996117
"{'right': False, 'center': False, 'left': False}",images/img1673.jpg,images/img1672.jpg,images/img1674.jpg,6,2018-04-12 11:21:12.311561
"{'right': False, 'center': False, 'left': False}",images/img1676.jpg,images/img1675.jpg,images/img1677.jpg,6,2018-04-12 11:21:12.524169
"{'right': False, 'center': False, 'left': False}",images/img1679.jpg,images/img1678.jpg,images/img1680.jpg,6,2018-04-12 11:21:12.741183
"{'right': False, 'center': False, 'left': False}",images/img1682.jpg,images/img1681.jpg,images/img1683.jpg,6,2018-04-12 11:21:12.954681
"{'right': False, 'center': False, 'left': False}",images/img1685.jpg,images/img1684.jpg,images/img1686.jpg,6,2018-04-12 11:21:13.170676
"{'right': False, 'center': False, 'left': False}",images/img1688.jpg,images/img1687.jpg,images/img1689.jpg,6,2018-04-12 11:21:13.386809
"{'right': False, 'center': False, 'left': False}",images/img1691.jpg,images/img1690.jpg,images/img1692.jpg,6,2018-04-12 11:21:13.702223
"{'right': False, 'center': False, 'left': False}",images/img1694.jpg,images/img1693.jpg,images/img1695.jpg,6,2018-04-12 11:21:14.063320
"{'right': False, 'center': False, 'left': False}",images/img1697.jpg,images/img1696.jpg,images/img1698.jpg,6,2018-04-12 11:21:14.371700
"{'right': False, 'center': False, 'left': False}",images/img1700.jpg,images/img1699.jpg,images/img1701.jpg,6,2018-04-12 11:21:14.580974
"{'right': False, 'center': False, 'left': False}",images/img1703.jpg,images/img1702.jpg,images/img1704.jpg,6,2018-04-12 11:21:14.897266
"{'right': False, 'center': False, 'left': False}",images/img1706.jpg,images/img1705.jpg,images/img1707.jpg,6,2018-04-12 11:21:15.109439
"{'right': False, 'center': False, 'left': False}",images/img1709.jpg,images/img1708.jpg,images/img1710.jpg,6,2018-04-12 11:21:15.422401
"{'right': False, 'center': False, 'left': False}",images/img1712.jpg,images/img1711.jpg,images/img1713.jpg,6,2018-04-12 11:21:15.634422
"{'right': False, 'center': False, 'left': False}",images/img1715.jpg,images/img1714.jpg,images/img1716.jpg,6,2018-04-12 11:21:15.947268
"{'right': False, 'center': False, 'left': False}",images/img1718.jpg,images/img1717.jpg,images/img1719.jpg,6,2018-04-12 11:21:16.160493
"{'right': False, 'center': False, 'left': False}",images/img1721.jpg,images/img1720.jpg,images/img1722.jpg,6,2018-04-12 11:21:16.372516
"{'right': False, 'center': False, 'left': False}",images/img1724.jpg,images/img1723.jpg,images/img1725.jpg,6,2018-04-12 11:21:16.584584
"{'right': False, 'center': False, 'left': False}",images/img1727.jpg,images/img1726.jpg,images/img1728.jpg,6,2018-04-12 11:21:16.794343
"{'right': False, 'center': False, 'left': False}",images/img1730.jpg,images/img1729.jpg,images/img1731.jpg,6,2018-04-12 11:21:17.004903
"{'right': False, 'center': False, 'left': False}",images/img1733.jpg,images/img1732.jpg,images/img1734.jpg,6,2018-04-12 11:21:17.211493
"{'right': False, 'center': False, 'left': False}",images/img1736.jpg,images/img1735.jpg,images/img1737.jpg,0,2018-04-12 11:21:17.820686
"{'right': False, 'center': False, 'left': False}",images/img1739.jpg,images/img1738.jpg,images/img1740.jpg,6,2018-04-12 11:21:18.332997
"{'right': False, 'center': False, 'left': False}",images/img1742.jpg,images/img1741.jpg,images/img1743.jpg,6,2018-04-12 11:21:18.641257
"{'right': False, 'center': False, 'left': False}",images/img1745.jpg,images/img1744.jpg,images/img1746.jpg,0,2018-04-12 11:21:19.854768
"{'right': False, 'center': False, 'left': False}",images/img1748.jpg,images/img1747.jpg,images/img1749.jpg,0,2018-04-12 11:21:20.063811
"{'right': True, 'center': False, 'left': False}",images/img1751.jpg,images/img1750.jpg,images/img1752.jpg,0,2018-04-12 11:21:20.373769
"{'right': True, 'center': False, 'left': False}",images/img1754.jpg,images/img1753.jpg,images/img1755.jpg,0,2018-04-12 11:21:20.682967
"{'right': True, 'center': False, 'left': False}",images/img1757.jpg,images/img1756.jpg,images/img1758.jpg,0,2018-04-12 11:21:20.893506
"{'right': True, 'center': False, 'left': False}",images/img1760.jpg,images/img1759.jpg,images/img1761.jpg,0,2018-04-12 11:21:21.105816
"{'right': True, 'center': False, 'left': False}",images/img1763.jpg,images/img1762.jpg,images/img1764.jpg,1,2018-04-12 11:21:21.416688
"{'right': True, 'center': False, 'left': False}",images/img1766.jpg,images/img1765.jpg,images/img1767.jpg,1,2018-04-12 11:21:21.825850
"{'right': True, 'center': False, 'left': False}",images/img1769.jpg,images/img1768.jpg,images/img1770.jpg,1,2018-04-12 11:21:22.035725
"{'right': False, 'center': False, 'left': False}",images/img1772.jpg,images/img1771.jpg,images/img1773.jpg,0,2018-04-12 11:21:22.446002
"{'right': False, 'center': False, 'left': False}",images/img1775.jpg,images/img1774.jpg,images/img1776.jpg,0,2018-04-12 11:21:22.856619
"{'right': False, 'center': False, 'left': False}",images/img1778.jpg,images/img1777.jpg,images/img1779.jpg,1,2018-04-12 11:21:23.065360
"{'right': False, 'center': False, 'left': False}",images/img1781.jpg,images/img1780.jpg,images/img1782.jpg,1,2018-04-12 11:21:23.772991
"{'right': False, 'center': False, 'left': False}",images/img1784.jpg,images/img1783.jpg,images/img1785.jpg,0,2018-04-12 11:21:24.216210
"{'right': False, 'center': False, 'left': False}",images/img1787.jpg,images/img1786.jpg,images/img1788.jpg,0,2018-04-12 11:21:24.540685
"{'right': False, 'center': False, 'left': False}",images/img1790.jpg,images/img1789.jpg,images/img1791.jpg,1,2018-04-12 11:21:24.888752
"{'right': False, 'center': False, 'left': False}",images/img1793.jpg,images/img1792.jpg,images/img1794.jpg,1,2018-04-12 11:21:25.194770
"{'right': False, 'center': False, 'left': False}",images/img1796.jpg,images/img1795.jpg,images/img1797.jpg,1,2018-04-12 11:21:25.502958
"{'right': False, 'center': False, 'left': False}",images/img1799.jpg,images/img1798.jpg,images/img1800.jpg,1,2018-04-12 11:21:25.712699
"{'right': False, 'center': False, 'left': False}",images/img1802.jpg,images/img1801.jpg,images/img1803.jpg,0,2018-04-12 11:21:26.121956
"{'right': False, 'center': False, 'left': False}",images/img1805.jpg,images/img1804.jpg,images/img1806.jpg,1,2018-04-12 11:21:26.431251
"{'right': False, 'center': False, 'left': False}",images/img1808.jpg,images/img1807.jpg,images/img1809.jpg,1,2018-04-12 11:21:26.644926
"{'right': False, 'center': False, 'left': False}",images/img1811.jpg,images/img1810.jpg,images/img1812.jpg,1,2018-04-12 11:21:26.854299
"{'right': False, 'center': False, 'left': False}",images/img1814.jpg,images/img1813.jpg,images/img1815.jpg,1,2018-04-12 11:21:27.165673
"{'right': False, 'center': False, 'left': False}",images/img1817.jpg,images/img1816.jpg,images/img1818.jpg,1,2018-04-12 11:21:27.475820
"{'right': False, 'center': False, 'left': False}",images/img1820.jpg,images/img1819.jpg,images/img1821.jpg,1,2018-04-12 11:21:27.687323
"{'right': False, 'center': False, 'left': False}",images/img1823.jpg,images/img1822.jpg,images/img1824.jpg,1,2018-04-12 11:21:27.999743
"{'right': False, 'center': False, 'left': False}",images/img1826.jpg,images/img1825.jpg,images/img1827.jpg,1,2018-04-12 11:21:28.210994
"{'right': False, 'center': False, 'left': False}",images/img1829.jpg,images/img1828.jpg,images/img1830.jpg,1,2018-04-12 11:21:28.614095
"{'right': False, 'center': False, 'left': False}",images/img1832.jpg,images/img1831.jpg,images/img1833.jpg,1,2018-04-12 11:21:28.896433
"{'right': False, 'center': False, 'left': False}",images/img1835.jpg,images/img1834.jpg,images/img1836.jpg,1,2018-04-12 11:21:29.105494
"{'right': False, 'center': False, 'left': False}",images/img1838.jpg,images/img1837.jpg,images/img1839.jpg,1,2018-04-12 11:21:29.555138
"{'right': False, 'center': False, 'left': False}",images/img1841.jpg,images/img1840.jpg,images/img1842.jpg,1,2018-04-12 11:21:29.772919
"{'right': False, 'center': False, 'left': False}",images/img1844.jpg,images/img1843.jpg,images/img1845.jpg,1,2018-04-12 11:21:30.085639
"{'right': False, 'center': False, 'left': False}",images/img1847.jpg,images/img1846.jpg,images/img1848.jpg,1,2018-04-12 11:21:30.296537
"{'right': False, 'center': False, 'left': False}",images/img1850.jpg,images/img1849.jpg,images/img1851.jpg,1,2018-04-12 11:21:30.605303
"{'right': False, 'center': False, 'left': False}",images/img1853.jpg,images/img1852.jpg,images/img1854.jpg,1,2018-04-12 11:21:30.816385
"{'right': False, 'center': False, 'left': False}",images/img1856.jpg,images/img1855.jpg,images/img1857.jpg,1,2018-04-12 11:21:31.026313
"{'right': False, 'center': False, 'left': False}",images/img1859.jpg,images/img1858.jpg,images/img1860.jpg,1,2018-04-12 11:21:31.337267
"{'right': False, 'center': False, 'left': False}",images/img1862.jpg,images/img1861.jpg,images/img1863.jpg,1,2018-04-12 11:21:31.547605
"{'right': False, 'center': False, 'left': False}",images/img1865.jpg,images/img1864.jpg,images/img1866.jpg,1,2018-04-12 11:21:31.758391
"{'right': False, 'center': False, 'left': False}",images/img1868.jpg,images/img1867.jpg,images/img1869.jpg,1,2018-04-12 11:21:32.071589
"{'right': False, 'center': False, 'left': False}",images/img1871.jpg,images/img1870.jpg,images/img1872.jpg,1,2018-04-12 11:21:32.280923
"{'right': False, 'center': False, 'left': False}",images/img1874.jpg,images/img1873.jpg,images/img1875.jpg,1,2018-04-12 11:21:32.491445
"{'right': False, 'center': False, 'left': False}",images/img1877.jpg,images/img1876.jpg,images/img1878.jpg,1,2018-04-12 11:21:32.700774
"{'right': False, 'center': False, 'left': False}",images/img1880.jpg,images/img1879.jpg,images/img1881.jpg,1,2018-04-12 11:21:32.909989
"{'right': False, 'center': False, 'left': False}",images/img1883.jpg,images/img1882.jpg,images/img1884.jpg,1,2018-04-12 11:21:34.023563
"{'right': False, 'center': False, 'left': False}",images/img1886.jpg,images/img1885.jpg,images/img1887.jpg,0,2018-04-12 11:21:53.156061
